# Zach Johnson Dec/11/2023 CHNC for TCCW Paper
# Ti=2.000e+00[eV], Tie=4.122e+01[eV] , Te_c=4.125e+01[eV], n_i=5.980e+23[1/cc], n_e=1.794e+24[1/cc]
# Zbar=3.000, Rc=0.525[AU], Γii=8.800e+01, Γei=-1.423e+00 , Γee=4.741e-01, κ=1.890e+00
r/ri        g_ii        g_ei        g_ee        HNC:g_ii    Yuk:g_ii    βu_ii_eff   βu_Yuk      βu_OCP    
9.35000e+00 1.00106e+00 9.99988e-01 9.99999e-01 1.00107e+00 1.00001e+00 2.92472e-10 9.41153e+00 3.21006e-09
9.36000e+00 1.00104e+00 9.99989e-01 9.99999e-01 1.00106e+00 1.00001e+00 4.04449e-10 9.40148e+00 3.13273e-09
9.37000e+00 1.00102e+00 9.99990e-01 9.99999e-01 1.00105e+00 1.00001e+00 5.13564e-10 9.39145e+00 3.05727e-09
9.38000e+00 1.00100e+00 9.99990e-01 9.99999e-01 1.00103e+00 1.00001e+00 6.19974e-10 9.38143e+00 2.98364e-09
9.39000e+00 1.00097e+00 9.99991e-01 9.99999e-01 1.00101e+00 1.00001e+00 7.23828e-10 9.37144e+00 2.91177e-09
9.40000e+00 1.00094e+00 9.99992e-01 9.99999e-01 1.00100e+00 1.00000e+00 8.25282e-10 9.36147e+00 2.84165e-09
9.41000e+00 1.00092e+00 9.99993e-01 9.99999e-01 1.00097e+00 1.00000e+00 9.24477e-10 9.35152e+00 2.77321e-09
9.42000e+00 1.00089e+00 9.99993e-01 9.99999e-01 1.00095e+00 1.00000e+00 1.02156e-09 9.34160e+00 2.70643e-09
9.43000e+00 1.00086e+00 9.99994e-01 9.99999e-01 1.00093e+00 1.00000e+00 1.11665e-09 9.33169e+00 2.64126e-09
9.44000e+00 1.00082e+00 9.99995e-01 9.99999e-01 1.00090e+00 1.00000e+00 1.20986e-09 9.32181e+00 2.57766e-09
9.45000e+00 1.00079e+00 9.99995e-01 9.99999e-01 1.00087e+00 1.00000e+00 1.30129e-09 9.31194e+00 2.51559e-09
9.46000e+00 1.00075e+00 9.99996e-01 9.99999e-01 1.00084e+00 1.00000e+00 1.39103e-09 9.30210e+00 2.45502e-09
9.47000e+00 1.00072e+00 9.99997e-01 9.99999e-01 1.00081e+00 1.00000e+00 1.47915e-09 9.29228e+00 2.39591e-09
9.48000e+00 1.00068e+00 9.99997e-01 1.00000e+00 1.00078e+00 1.00000e+00 1.56575e-09 9.28247e+00 2.33823e-09
9.49000e+00 1.00064e+00 9.99998e-01 1.00000e+00 1.00074e+00 1.00000e+00 1.65087e-09 9.27269e+00 2.28194e-09
9.50000e+00 1.00060e+00 9.99999e-01 1.00000e+00 1.00071e+00 1.00000e+00 1.73459e-09 9.26293e+00 2.22701e-09
9.51000e+00 1.00056e+00 9.99999e-01 1.00000e+00 1.00067e+00 1.00000e+00 1.81694e-09 9.25319e+00 2.17340e-09
9.52000e+00 1.00052e+00 1.00000e+00 1.00000e+00 1.00063e+00 1.00000e+00 1.89799e-09 9.24347e+00 2.12108e-09
9.53000e+00 1.00048e+00 1.00000e+00 1.00000e+00 1.00060e+00 1.00000e+00 1.97778e-09 9.23377e+00 2.07003e-09
9.54000e+00 1.00044e+00 1.00000e+00 1.00000e+00 1.00056e+00 1.00000e+00 2.05634e-09 9.22409e+00 2.02021e-09
9.55000e+00 1.00040e+00 1.00000e+00 1.00000e+00 1.00051e+00 1.00000e+00 2.13369e-09 9.21443e+00 1.97158e-09
9.56000e+00 1.00035e+00 1.00000e+00 1.00000e+00 1.00047e+00 1.00000e+00 2.20983e-09 9.20480e+00 1.92413e-09
9.57000e+00 1.00031e+00 1.00000e+00 1.00000e+00 1.00043e+00 1.00000e+00 2.28477e-09 9.19518e+00 1.87783e-09
9.58000e+00 1.00027e+00 1.00000e+00 1.00000e+00 1.00039e+00 1.00000e+00 2.35853e-09 9.18558e+00 1.83264e-09
9.59000e+00 1.00022e+00 1.00000e+00 1.00000e+00 1.00035e+00 1.00000e+00 2.43109e-09 9.17600e+00 1.78854e-09
9.60000e+00 1.00018e+00 1.00000e+00 1.00000e+00 1.00030e+00 1.00000e+00 2.50248e-09 9.16644e+00 1.74550e-09
9.61000e+00 1.00013e+00 1.00001e+00 1.00000e+00 1.00026e+00 1.00000e+00 2.57269e-09 9.15690e+00 1.70351e-09
9.62000e+00 1.00009e+00 1.00001e+00 1.00000e+00 1.00021e+00 1.00000e+00 2.64169e-09 9.14739e+00 1.66252e-09
9.63000e+00 1.00004e+00 1.00001e+00 1.00000e+00 1.00017e+00 1.00000e+00 2.70949e-09 9.13789e+00 1.62252e-09
9.64000e+00 9.99999e-01 1.00001e+00 1.00000e+00 1.00013e+00 1.00000e+00 2.77606e-09 9.12841e+00 1.58348e-09
9.65000e+00 9.99955e-01 1.00001e+00 1.00000e+00 1.00008e+00 1.00000e+00 2.84137e-09 9.11895e+00 1.54539e-09
9.66000e+00 9.99912e-01 1.00001e+00 1.00000e+00 1.00004e+00 1.00000e+00 2.90540e-09 9.10951e+00 1.50822e-09
9.67000e+00 9.99868e-01 1.00001e+00 1.00000e+00 9.99994e-01 1.00000e+00 2.96814e-09 9.10009e+00 1.47194e-09
9.68000e+00 9.99825e-01 1.00001e+00 1.00000e+00 9.99951e-01 1.00000e+00 3.02954e-09 9.09069e+00 1.43653e-09
9.69000e+00 9.99783e-01 1.00001e+00 1.00000e+00 9.99908e-01 1.00000e+00 3.08956e-09 9.08131e+00 1.40198e-09
9.70000e+00 9.99742e-01 1.00001e+00 1.00000e+00 9.99865e-01 1.00000e+00 3.14814e-09 9.07194e+00 1.36826e-09
9.71000e+00 9.99701e-01 1.00001e+00 1.00000e+00 9.99823e-01 1.00000e+00 3.20523e-09 9.06260e+00 1.33535e-09
9.72000e+00 9.99660e-01 1.00001e+00 1.00000e+00 9.99781e-01 1.00000e+00 3.26077e-09 9.05328e+00 1.30323e-09
9.73000e+00 9.99621e-01 1.00001e+00 1.00000e+00 9.99740e-01 1.00000e+00 3.31471e-09 9.04397e+00 1.27189e-09
9.74000e+00 9.99582e-01 1.00001e+00 1.00000e+00 9.99700e-01 9.99999e-01 3.36700e-09 9.03469e+00 1.24131e-09
9.75000e+00 9.99545e-01 1.00001e+00 1.00000e+00 9.99661e-01 9.99999e-01 3.41761e-09 9.02542e+00 1.21146e-09
9.76000e+00 9.99508e-01 1.00001e+00 1.00000e+00 9.99623e-01 9.99999e-01 3.46650e-09 9.01617e+00 1.18233e-09
9.77000e+00 9.99473e-01 1.00001e+00 1.00000e+00 9.99586e-01 9.99999e-01 3.51362e-09 9.00694e+00 1.15390e-09
9.78000e+00 9.99438e-01 1.00001e+00 1.00000e+00 9.99550e-01 9.99999e-01 3.55895e-09 8.99774e+00 1.12615e-09
9.79000e+00 9.99405e-01 1.00001e+00 1.00000e+00 9.99515e-01 9.99999e-01 3.60243e-09 8.98854e+00 1.09908e-09
9.80000e+00 9.99373e-01 1.00001e+00 1.00000e+00 9.99481e-01 9.99999e-01 3.64404e-09 8.97937e+00 1.07266e-09
9.81000e+00 9.99342e-01 1.00001e+00 1.00000e+00 9.99449e-01 9.99998e-01 3.68372e-09 8.97022e+00 1.04687e-09
9.82000e+00 9.99313e-01 1.00001e+00 1.00000e+00 9.99418e-01 9.99998e-01 3.72143e-09 8.96108e+00 1.02170e-09
9.83000e+00 9.99285e-01 1.00001e+00 1.00000e+00 9.99388e-01 9.99998e-01 3.75714e-09 8.95197e+00 9.97142e-10
9.84000e+00 9.99258e-01 1.00001e+00 1.00000e+00 9.99360e-01 9.99998e-01 3.79079e-09 8.94287e+00 9.73173e-10
9.85000e+00 9.99233e-01 1.00001e+00 1.00000e+00 9.99333e-01 9.99998e-01 3.82233e-09 8.93379e+00 9.49781e-10
9.86000e+00 9.99210e-01 1.00001e+00 1.00000e+00 9.99308e-01 9.99998e-01 3.85174e-09 8.92473e+00 9.26953e-10
9.87000e+00 9.99188e-01 1.00001e+00 1.00000e+00 9.99285e-01 9.99998e-01 3.87897e-09 8.91569e+00 9.04674e-10
9.88000e+00 9.99167e-01 1.00001e+00 1.00000e+00 9.99263e-01 9.99998e-01 3.90401e-09 8.90666e+00 8.82932e-10
9.89000e+00 9.99148e-01 1.00001e+00 1.00000e+00 9.99243e-01 9.99998e-01 3.92678e-09 8.89766e+00 8.61713e-10
9.90000e+00 9.99131e-01 1.00001e+00 1.00000e+00 9.99224e-01 9.99997e-01 3.94728e-09 8.88867e+00 8.41004e-10
9.91000e+00 9.99116e-01 1.00002e+00 1.00000e+00 9.99208e-01 9.99997e-01 3.96550e-09 8.87970e+00 8.20795e-10
9.92000e+00 9.99102e-01 1.00002e+00 1.00000e+00 9.99193e-01 9.99997e-01 3.98141e-09 8.87075e+00 8.01071e-10
9.93000e+00 9.99090e-01 1.00002e+00 1.00000e+00 9.99179e-01 9.99997e-01 3.99500e-09 8.86182e+00 7.81823e-10
9.94000e+00 9.99079e-01 1.00002e+00 1.00000e+00 9.99168e-01 9.99997e-01 4.00627e-09 8.85290e+00 7.63037e-10
9.95000e+00 9.99070e-01 1.00002e+00 1.00000e+00 9.99159e-01 9.99997e-01 4.01519e-09 8.84400e+00 7.44704e-10
9.96000e+00 9.99063e-01 1.00002e+00 1.00000e+00 9.99151e-01 9.99997e-01 4.02176e-09 8.83513e+00 7.26812e-10
9.97000e+00 9.99058e-01 1.00002e+00 1.00000e+00 9.99145e-01 9.99997e-01 4.02597e-09 8.82626e+00 7.09351e-10
9.98000e+00 9.99055e-01 1.00002e+00 1.00000e+00 9.99142e-01 9.99997e-01 4.02783e-09 8.81742e+00 6.92310e-10
9.99000e+00 9.99053e-01 1.00002e+00 1.00000e+00 9.99140e-01 9.99997e-01 4.02734e-09 8.80859e+00 6.75679e-10
1.00000e+01 9.99053e-01 1.00002e+00 1.00000e+00 9.99140e-01 9.99997e-01 4.02449e-09 8.79978e+00 6.59448e-10
