# Zach Johnson Dec/11/2023 CHNC for TCCW Paper
# Ti=2.000e+01[eV], Tie=2.873e+01[eV] , Te_c=2.873e+01[eV], n_i=5.980e+23[1/cc], n_e=5.980e+23[1/cc]
# ri=1.391, Zbar=1.000, Rc=0.000[AU], Γii=9.778e-01, Γei=-6.807e-01 , Γee=6.806e-01, κ=1.355e+00
r/ri        g_ii        g_ei        g_ee        OCP:g_ii    Yuk:g_ii    βu_ii_eff   βu_OCP      βu_Yuk    
1.42000e+00 9.63513e-01 1.02008e+00 9.67025e-01 9.20162e-01 9.64690e-01 9.24492e-02 6.88559e-01 8.61066e-02
1.43000e+00 9.64588e-01 1.01944e+00 9.68039e-01 9.22117e-01 9.65731e-01 9.04999e-02 6.83744e-01 8.42617e-02
1.44000e+00 9.65631e-01 1.01882e+00 9.69016e-01 9.24026e-01 9.66740e-01 8.85963e-02 6.78996e-01 8.24604e-02
1.45000e+00 9.66642e-01 1.01823e+00 9.69957e-01 9.25888e-01 9.67719e-01 8.67370e-02 6.74313e-01 8.07014e-02
1.46000e+00 9.67622e-01 1.01765e+00 9.70864e-01 9.27706e-01 9.68669e-01 8.49210e-02 6.69694e-01 7.89838e-02
1.47000e+00 9.68574e-01 1.01709e+00 9.71738e-01 9.29480e-01 9.69590e-01 8.31470e-02 6.65139e-01 7.73063e-02
1.48000e+00 9.69496e-01 1.01656e+00 9.72581e-01 9.31211e-01 9.70484e-01 8.14140e-02 6.60645e-01 7.56680e-02
1.49000e+00 9.70391e-01 1.01604e+00 9.73393e-01 9.32900e-01 9.71351e-01 7.97208e-02 6.56211e-01 7.40677e-02
1.50000e+00 9.71259e-01 1.01554e+00 9.74175e-01 9.34548e-01 9.72192e-01 7.80665e-02 6.51836e-01 7.25046e-02
1.51000e+00 9.72101e-01 1.01505e+00 9.74930e-01 9.36156e-01 9.73007e-01 7.64501e-02 6.47519e-01 7.09776e-02
1.52000e+00 9.72918e-01 1.01458e+00 9.75657e-01 9.37726e-01 9.73799e-01 7.48705e-02 6.43259e-01 6.94858e-02
1.53000e+00 9.73710e-01 1.01413e+00 9.76359e-01 9.39257e-01 9.74567e-01 7.33268e-02 6.39055e-01 6.80283e-02
1.54000e+00 9.74479e-01 1.01369e+00 9.77035e-01 9.40752e-01 9.75311e-01 7.18180e-02 6.34905e-01 6.66043e-02
1.55000e+00 9.75224e-01 1.01327e+00 9.77687e-01 9.42210e-01 9.76034e-01 7.03434e-02 6.30809e-01 6.52128e-02
1.56000e+00 9.75948e-01 1.01286e+00 9.78316e-01 9.43632e-01 9.76735e-01 6.89020e-02 6.26765e-01 6.38530e-02
1.57000e+00 9.76650e-01 1.01246e+00 9.78923e-01 9.45020e-01 9.77415e-01 6.74930e-02 6.22773e-01 6.25241e-02
1.58000e+00 9.77330e-01 1.01208e+00 9.79509e-01 9.46374e-01 9.78075e-01 6.61155e-02 6.18832e-01 6.12254e-02
1.59000e+00 9.77991e-01 1.01171e+00 9.80074e-01 9.47695e-01 9.78715e-01 6.47688e-02 6.14940e-01 5.99561e-02
1.60000e+00 9.78632e-01 1.01135e+00 9.80620e-01 9.48984e-01 9.79336e-01 6.34521e-02 6.11096e-01 5.87154e-02
1.61000e+00 9.79253e-01 1.01101e+00 9.81147e-01 9.50242e-01 9.79938e-01 6.21646e-02 6.07301e-01 5.75026e-02
1.62000e+00 9.79857e-01 1.01067e+00 9.81655e-01 9.51468e-01 9.80523e-01 6.09056e-02 6.03552e-01 5.63171e-02
1.63000e+00 9.80442e-01 1.01035e+00 9.82146e-01 9.52665e-01 9.81090e-01 5.96745e-02 5.99849e-01 5.51580e-02
1.64000e+00 9.81010e-01 1.01003e+00 9.82621e-01 9.53833e-01 9.81641e-01 5.84705e-02 5.96191e-01 5.40249e-02
1.65000e+00 9.81561e-01 1.00973e+00 9.83079e-01 9.54972e-01 9.82175e-01 5.72929e-02 5.92578e-01 5.29170e-02
1.66000e+00 9.82096e-01 1.00944e+00 9.83522e-01 9.56083e-01 9.82693e-01 5.61411e-02 5.89008e-01 5.18338e-02
1.67000e+00 9.82614e-01 1.00915e+00 9.83950e-01 9.57167e-01 9.83196e-01 5.50146e-02 5.85481e-01 5.07745e-02
1.68000e+00 9.83118e-01 1.00888e+00 9.84364e-01 9.58224e-01 9.83683e-01 5.39126e-02 5.81996e-01 4.97387e-02
1.69000e+00 9.83606e-01 1.00861e+00 9.84765e-01 9.59255e-01 9.84157e-01 5.28345e-02 5.78553e-01 4.87258e-02
1.70000e+00 9.84080e-01 1.00835e+00 9.85152e-01 9.60262e-01 9.84616e-01 5.17799e-02 5.75149e-01 4.77351e-02
1.71000e+00 9.84541e-01 1.00810e+00 9.85527e-01 9.61243e-01 9.85062e-01 5.07480e-02 5.71786e-01 4.67662e-02
1.72000e+00 9.84987e-01 1.00786e+00 9.85890e-01 9.62200e-01 9.85495e-01 4.97385e-02 5.68462e-01 4.58186e-02
1.73000e+00 9.85420e-01 1.00763e+00 9.86241e-01 9.63134e-01 9.85915e-01 4.87507e-02 5.65176e-01 4.48916e-02
1.74000e+00 9.85841e-01 1.00740e+00 9.86581e-01 9.64045e-01 9.86322e-01 4.77841e-02 5.61928e-01 4.39849e-02
