     x         r      Vcoul     Vexc       V        rV      dNedr_b    dNedr_s   dNedr_f   dNedr      ne_b      ne_s      ne_f     ne
2.5083e-01 3.4996e-01 1.629e+00 1.564e-01 1.786e+00 6.250e-01 0.000e+00 3.338e-01 2.015e-01 3.338e-01 0.000e+00 2.169e-01 1.309e-01 2.169e-01 
2.5265e-01 3.5251e-01 1.610e+00 1.557e-01 1.765e+00 6.223e-01 0.000e+00 3.372e-01 2.035e-01 3.372e-01 0.000e+00 2.159e-01 1.303e-01 2.159e-01 
2.5448e-01 3.5507e-01 1.590e+00 1.550e-01 1.745e+00 6.197e-01 0.000e+00 3.405e-01 2.055e-01 3.405e-01 0.000e+00 2.149e-01 1.297e-01 2.149e-01 
2.5633e-01 3.5765e-01 1.571e+00 1.544e-01 1.725e+00 6.171e-01 0.000e+00 3.439e-01 2.074e-01 3.439e-01 0.000e+00 2.139e-01 1.290e-01 2.139e-01 
2.5820e-01 3.6025e-01 1.552e+00 1.537e-01 1.705e+00 6.144e-01 0.000e+00 3.473e-01 2.094e-01 3.473e-01 0.000e+00 2.129e-01 1.284e-01 2.129e-01 
2.6007e-01 3.6287e-01 1.533e+00 1.530e-01 1.686e+00 6.117e-01 0.000e+00 3.507e-01 2.115e-01 3.507e-01 0.000e+00 2.120e-01 1.278e-01 2.120e-01 
2.6196e-01 3.6550e-01 1.514e+00 1.523e-01 1.666e+00 6.090e-01 0.000e+00 3.542e-01 2.135e-01 3.542e-01 0.000e+00 2.110e-01 1.272e-01 2.110e-01 
2.6387e-01 3.6816e-01 1.495e+00 1.516e-01 1.647e+00 6.063e-01 0.000e+00 3.576e-01 2.155e-01 3.576e-01 0.000e+00 2.100e-01 1.265e-01 2.100e-01 
2.6578e-01 3.7083e-01 1.477e+00 1.509e-01 1.628e+00 6.036e-01 0.000e+00 3.611e-01 2.176e-01 3.611e-01 0.000e+00 2.090e-01 1.259e-01 2.090e-01 
2.6772e-01 3.7353e-01 1.458e+00 1.502e-01 1.609e+00 6.008e-01 0.000e+00 3.646e-01 2.197e-01 3.646e-01 0.000e+00 2.080e-01 1.253e-01 2.080e-01 
2.6966e-01 3.7624e-01 1.440e+00 1.495e-01 1.590e+00 5.981e-01 0.000e+00 3.682e-01 2.218e-01 3.682e-01 0.000e+00 2.070e-01 1.247e-01 2.070e-01 
2.7162e-01 3.7898e-01 1.422e+00 1.488e-01 1.571e+00 5.953e-01 0.000e+00 3.718e-01 2.239e-01 3.718e-01 0.000e+00 2.060e-01 1.241e-01 2.060e-01 
2.7359e-01 3.8173e-01 1.404e+00 1.481e-01 1.552e+00 5.925e-01 0.000e+00 3.753e-01 2.261e-01 3.753e-01 0.000e+00 2.050e-01 1.235e-01 2.050e-01 
2.7558e-01 3.8451e-01 1.386e+00 1.474e-01 1.534e+00 5.897e-01 0.000e+00 3.790e-01 2.282e-01 3.790e-01 0.000e+00 2.040e-01 1.228e-01 2.040e-01 
2.7759e-01 3.8730e-01 1.369e+00 1.467e-01 1.515e+00 5.869e-01 0.000e+00 3.826e-01 2.304e-01 3.826e-01 0.000e+00 2.030e-01 1.222e-01 2.030e-01 
2.7960e-01 3.9011e-01 1.351e+00 1.460e-01 1.497e+00 5.840e-01 0.000e+00 3.863e-01 2.326e-01 3.863e-01 0.000e+00 2.020e-01 1.216e-01 2.020e-01 
2.8163e-01 3.9295e-01 1.334e+00 1.453e-01 1.479e+00 5.812e-01 0.000e+00 3.899e-01 2.348e-01 3.899e-01 0.000e+00 2.010e-01 1.210e-01 2.010e-01 
2.8368e-01 3.9581e-01 1.316e+00 1.446e-01 1.461e+00 5.783e-01 0.000e+00 3.937e-01 2.370e-01 3.937e-01 0.000e+00 2.000e-01 1.204e-01 2.000e-01 
2.8574e-01 3.9868e-01 1.299e+00 1.439e-01 1.443e+00 5.754e-01 0.000e+00 3.974e-01 2.393e-01 3.974e-01 0.000e+00 1.990e-01 1.198e-01 1.990e-01 
2.8782e-01 4.0158e-01 1.282e+00 1.431e-01 1.426e+00 5.725e-01 0.000e+00 4.011e-01 2.415e-01 4.011e-01 0.000e+00 1.979e-01 1.192e-01 1.979e-01 
2.8991e-01 4.0450e-01 1.266e+00 1.424e-01 1.408e+00 5.696e-01 0.000e+00 4.049e-01 2.438e-01 4.049e-01 0.000e+00 1.969e-01 1.186e-01 1.969e-01 
2.9202e-01 4.0744e-01 1.249e+00 1.417e-01 1.391e+00 5.666e-01 0.000e+00 4.087e-01 2.461e-01 4.087e-01 0.000e+00 1.959e-01 1.180e-01 1.959e-01 
2.9414e-01 4.1040e-01 1.233e+00 1.409e-01 1.374e+00 5.637e-01 0.000e+00 4.125e-01 2.485e-01 4.125e-01 0.000e+00 1.949e-01 1.174e-01 1.949e-01 
2.9628e-01 4.1338e-01 1.216e+00 1.402e-01 1.356e+00 5.607e-01 0.000e+00 4.164e-01 2.508e-01 4.164e-01 0.000e+00 1.939e-01 1.168e-01 1.939e-01 
2.9843e-01 4.1638e-01 1.200e+00 1.395e-01 1.339e+00 5.577e-01 0.000e+00 4.203e-01 2.532e-01 4.203e-01 0.000e+00 1.929e-01 1.162e-01 1.929e-01 
3.0060e-01 4.1941e-01 1.184e+00 1.387e-01 1.323e+00 5.547e-01 0.000e+00 4.242e-01 2.556e-01 4.242e-01 0.000e+00 1.919e-01 1.156e-01 1.919e-01 
3.0278e-01 4.2246e-01 1.168e+00 1.380e-01 1.306e+00 5.517e-01 0.000e+00 4.281e-01 2.580e-01 4.281e-01 0.000e+00 1.909e-01 1.150e-01 1.909e-01 
3.0498e-01 4.2553e-01 1.152e+00 1.372e-01 1.289e+00 5.487e-01 0.000e+00 4.320e-01 2.604e-01 4.320e-01 0.000e+00 1.899e-01 1.144e-01 1.899e-01 
3.0720e-01 4.2862e-01 1.137e+00 1.365e-01 1.273e+00 5.456e-01 0.000e+00 4.360e-01 2.628e-01 4.360e-01 0.000e+00 1.888e-01 1.138e-01 1.888e-01 
3.0943e-01 4.3174e-01 1.121e+00 1.357e-01 1.257e+00 5.426e-01 0.000e+00 4.400e-01 2.653e-01 4.400e-01 0.000e+00 1.878e-01 1.133e-01 1.878e-01 
3.1168e-01 4.3487e-01 1.106e+00 1.350e-01 1.241e+00 5.395e-01 0.000e+00 4.440e-01 2.678e-01 4.440e-01 0.000e+00 1.868e-01 1.127e-01 1.868e-01 
3.1395e-01 4.3803e-01 1.090e+00 1.342e-01 1.225e+00 5.364e-01 0.000e+00 4.480e-01 2.703e-01 4.480e-01 0.000e+00 1.858e-01 1.121e-01 1.858e-01 
3.1623e-01 4.4122e-01 1.075e+00 1.334e-01 1.209e+00 5.333e-01 0.000e+00 4.521e-01 2.728e-01 4.521e-01 0.000e+00 1.848e-01 1.115e-01 1.848e-01 
3.1853e-01 4.4442e-01 1.060e+00 1.327e-01 1.193e+00 5.302e-01 0.000e+00 4.561e-01 2.753e-01 4.561e-01 0.000e+00 1.838e-01 1.109e-01 1.838e-01 
3.2084e-01 4.4765e-01 1.045e+00 1.319e-01 1.177e+00 5.270e-01 0.000e+00 4.602e-01 2.779e-01 4.602e-01 0.000e+00 1.828e-01 1.104e-01 1.828e-01 
3.2317e-01 4.5091e-01 1.031e+00 1.311e-01 1.162e+00 5.239e-01 0.000e+00 4.643e-01 2.805e-01 4.643e-01 0.000e+00 1.817e-01 1.098e-01 1.817e-01 
3.2552e-01 4.5418e-01 1.016e+00 1.303e-01 1.146e+00 5.207e-01 0.000e+00 4.685e-01 2.831e-01 4.685e-01 0.000e+00 1.807e-01 1.092e-01 1.807e-01 
3.2789e-01 4.5748e-01 1.002e+00 1.296e-01 1.131e+00 5.175e-01 0.000e+00 4.727e-01 2.857e-01 4.727e-01 0.000e+00 1.797e-01 1.086e-01 1.797e-01 
3.3027e-01 4.6081e-01 9.873e-01 1.288e-01 1.116e+00 5.143e-01 0.000e+00 4.768e-01 2.883e-01 4.768e-01 0.000e+00 1.787e-01 1.081e-01 1.787e-01 
3.3267e-01 4.6416e-01 9.731e-01 1.280e-01 1.101e+00 5.111e-01 0.000e+00 4.810e-01 2.910e-01 4.810e-01 0.000e+00 1.777e-01 1.075e-01 1.777e-01 
3.3509e-01 4.6753e-01 9.590e-01 1.272e-01 1.086e+00 5.078e-01 0.000e+00 4.853e-01 2.937e-01 4.853e-01 0.000e+00 1.767e-01 1.069e-01 1.767e-01 
3.3752e-01 4.7093e-01 9.450e-01 1.264e-01 1.071e+00 5.046e-01 0.000e+00 4.895e-01 2.964e-01 4.895e-01 0.000e+00 1.757e-01 1.064e-01 1.757e-01 
3.3997e-01 4.7435e-01 9.312e-01 1.256e-01 1.057e+00 5.013e-01 0.000e+00 4.938e-01 2.991e-01 4.938e-01 0.000e+00 1.746e-01 1.058e-01 1.746e-01 
3.4245e-01 4.7780e-01 9.175e-01 1.248e-01 1.042e+00 4.980e-01 0.000e+00 4.981e-01 3.019e-01 4.981e-01 0.000e+00 1.736e-01 1.052e-01 1.736e-01 
3.4493e-01 4.8127e-01 9.039e-01 1.240e-01 1.028e+00 4.947e-01 0.000e+00 5.024e-01 3.047e-01 5.024e-01 0.000e+00 1.726e-01 1.047e-01 1.726e-01 
3.4744e-01 4.8477e-01 8.905e-01 1.232e-01 1.014e+00 4.914e-01 0.000e+00 5.068e-01 3.075e-01 5.068e-01 0.000e+00 1.716e-01 1.041e-01 1.716e-01 
3.4997e-01 4.8829e-01 8.772e-01 1.224e-01 9.996e-01 4.881e-01 0.000e+00 5.111e-01 3.103e-01 5.111e-01 0.000e+00 1.706e-01 1.036e-01 1.706e-01 
3.5251e-01 4.9184e-01 8.640e-01 1.216e-01 9.856e-01 4.847e-01 0.000e+00 5.155e-01 3.131e-01 5.155e-01 0.000e+00 1.696e-01 1.030e-01 1.696e-01 
3.5507e-01 4.9541e-01 8.509e-01 1.208e-01 9.717e-01 4.814e-01 0.000e+00 5.199e-01 3.160e-01 5.199e-01 0.000e+00 1.686e-01 1.024e-01 1.686e-01 
3.5765e-01 4.9901e-01 8.379e-01 1.200e-01 9.579e-01 4.780e-01 0.000e+00 5.243e-01 3.188e-01 5.243e-01 0.000e+00 1.676e-01 1.019e-01 1.676e-01 
3.6025e-01 5.0264e-01 8.251e-01 1.192e-01 9.443e-01 4.746e-01 0.000e+00 5.288e-01 3.217e-01 5.288e-01 0.000e+00 1.665e-01 1.013e-01 1.665e-01 
3.6287e-01 5.0629e-01 8.124e-01 1.184e-01 9.307e-01 4.712e-01 0.000e+00 5.332e-01 3.247e-01 5.332e-01 0.000e+00 1.655e-01 1.008e-01 1.655e-01 
3.6551e-01 5.0997e-01 7.998e-01 1.175e-01 9.173e-01 4.678e-01 0.000e+00 5.377e-01 3.276e-01 5.377e-01 0.000e+00 1.645e-01 1.002e-01 1.645e-01 
3.6816e-01 5.1368e-01 7.873e-01 1.167e-01 9.040e-01 4.644e-01 0.000e+00 5.422e-01 3.306e-01 5.422e-01 0.000e+00 1.635e-01 9.970e-02 1.635e-01 
3.7084e-01 5.1741e-01 7.749e-01 1.159e-01 8.908e-01 4.609e-01 0.000e+00 5.467e-01 3.336e-01 5.467e-01 0.000e+00 1.625e-01 9.916e-02 1.625e-01 
3.7353e-01 5.2117e-01 7.627e-01 1.151e-01 8.777e-01 4.575e-01 0.000e+00 5.513e-01 3.366e-01 5.513e-01 0.000e+00 1.615e-01 9.862e-02 1.615e-01 
3.7625e-01 5.2496e-01 7.506e-01 1.142e-01 8.648e-01 4.540e-01 0.000e+00 5.558e-01 3.396e-01 5.558e-01 0.000e+00 1.605e-01 9.808e-02 1.605e-01 
3.7898e-01 5.2877e-01 7.386e-01 1.134e-01 8.520e-01 4.505e-01 0.000e+00 5.604e-01 3.427e-01 5.604e-01 0.000e+00 1.595e-01 9.754e-02 1.595e-01 
3.8173e-01 5.3261e-01 7.267e-01 1.126e-01 8.392e-01 4.470e-01 0.000e+00 5.650e-01 3.458e-01 5.650e-01 0.000e+00 1.585e-01 9.700e-02 1.585e-01 
3.8451e-01 5.3648e-01 7.149e-01 1.117e-01 8.266e-01 4.435e-01 0.000e+00 5.697e-01 3.489e-01 5.697e-01 0.000e+00 1.575e-01 9.647e-02 1.575e-01 
3.8730e-01 5.4038e-01 7.032e-01 1.109e-01 8.141e-01 4.399e-01 0.000e+00 5.743e-01 3.520e-01 5.743e-01 0.000e+00 1.565e-01 9.593e-02 1.565e-01 
3.9012e-01 5.4431e-01 6.917e-01 1.100e-01 8.017e-01 4.364e-01 0.000e+00 5.790e-01 3.552e-01 5.790e-01 0.000e+00 1.555e-01 9.540e-02 1.555e-01 
3.9295e-01 5.4827e-01 6.802e-01 1.092e-01 7.894e-01 4.328e-01 0.000e+00 5.836e-01 3.584e-01 5.836e-01 0.000e+00 1.545e-01 9.487e-02 1.545e-01 
3.9581e-01 5.5225e-01 6.689e-01 1.084e-01 7.773e-01 4.292e-01 0.000e+00 5.883e-01 3.616e-01 5.883e-01 0.000e+00 1.535e-01 9.435e-02 1.535e-01 
3.9868e-01 5.5626e-01 6.577e-01 1.075e-01 7.652e-01 4.257e-01 0.000e+00 5.931e-01 3.648e-01 5.931e-01 0.000e+00 1.525e-01 9.382e-02 1.525e-01 
4.0158e-01 5.6031e-01 6.466e-01 1.067e-01 7.533e-01 4.221e-01 0.000e+00 5.978e-01 3.681e-01 5.978e-01 0.000e+00 1.515e-01 9.329e-02 1.515e-01 
4.0450e-01 5.6438e-01 6.356e-01 1.058e-01 7.414e-01 4.184e-01 0.000e+00 6.025e-01 3.713e-01 6.025e-01 0.000e+00 1.505e-01 9.277e-02 1.505e-01 
4.0744e-01 5.6848e-01 6.248e-01 1.049e-01 7.297e-01 4.148e-01 0.000e+00 6.073e-01 3.746e-01 6.073e-01 0.000e+00 1.495e-01 9.225e-02 1.495e-01 
4.1040e-01 5.7261e-01 6.140e-01 1.041e-01 7.181e-01 4.112e-01 0.000e+00 6.121e-01 3.780e-01 6.121e-01 0.000e+00 1.486e-01 9.173e-02 1.486e-01 
4.1338e-01 5.7677e-01 6.033e-01 1.032e-01 7.066e-01 4.075e-01 0.000e+00 6.169e-01 3.813e-01 6.169e-01 0.000e+00 1.476e-01 9.121e-02 1.476e-01 
4.1639e-01 5.8096e-01 5.928e-01 1.024e-01 6.951e-01 4.039e-01 0.000e+00 6.218e-01 3.847e-01 6.218e-01 0.000e+00 1.466e-01 9.070e-02 1.466e-01 
4.1941e-01 5.8518e-01 5.824e-01 1.015e-01 6.838e-01 4.002e-01 0.000e+00 6.266e-01 3.881e-01 6.266e-01 0.000e+00 1.456e-01 9.019e-02 1.456e-01 
4.2246e-01 5.8944e-01 5.720e-01 1.006e-01 6.726e-01 3.965e-01 0.000e+00 6.315e-01 3.915e-01 6.315e-01 0.000e+00 1.446e-01 8.967e-02 1.446e-01 
4.2553e-01 5.9372e-01 5.618e-01 9.975e-02 6.616e-01 3.928e-01 0.000e+00 6.364e-01 3.950e-01 6.364e-01 0.000e+00 1.437e-01 8.916e-02 1.437e-01 
4.2862e-01 5.9804e-01 5.517e-01 9.888e-02 6.506e-01 3.891e-01 0.000e+00 6.413e-01 3.984e-01 6.413e-01 0.000e+00 1.427e-01 8.865e-02 1.427e-01 
4.3174e-01 6.0238e-01 5.417e-01 9.801e-02 6.397e-01 3.853e-01 0.000e+00 6.462e-01 4.019e-01 6.462e-01 0.000e+00 1.417e-01 8.815e-02 1.417e-01 
4.3488e-01 6.0676e-01 5.318e-01 9.713e-02 6.289e-01 3.816e-01 0.000e+00 6.511e-01 4.055e-01 6.511e-01 0.000e+00 1.407e-01 8.764e-02 1.407e-01 
4.3804e-01 6.1117e-01 5.220e-01 9.625e-02 6.183e-01 3.779e-01 0.000e+00 6.561e-01 4.090e-01 6.561e-01 0.000e+00 1.398e-01 8.714e-02 1.398e-01 
4.4122e-01 6.1561e-01 5.123e-01 9.537e-02 6.077e-01 3.741e-01 0.000e+00 6.610e-01 4.126e-01 6.610e-01 0.000e+00 1.388e-01 8.664e-02 1.388e-01 
4.4443e-01 6.2008e-01 5.027e-01 9.449e-02 5.972e-01 3.703e-01 0.000e+00 6.660e-01 4.162e-01 6.660e-01 0.000e+00 1.378e-01 8.614e-02 1.378e-01 
4.4766e-01 6.2459e-01 4.933e-01 9.361e-02 5.869e-01 3.665e-01 0.000e+00 6.710e-01 4.198e-01 6.710e-01 0.000e+00 1.369e-01 8.564e-02 1.369e-01 
4.5091e-01 6.2913e-01 4.839e-01 9.272e-02 5.766e-01 3.628e-01 0.000e+00 6.760e-01 4.235e-01 6.760e-01 0.000e+00 1.359e-01 8.515e-02 1.359e-01 
4.5419e-01 6.3370e-01 4.746e-01 9.183e-02 5.664e-01 3.589e-01 0.000e+00 6.811e-01 4.272e-01 6.811e-01 0.000e+00 1.350e-01 8.465e-02 1.350e-01 
4.5749e-01 6.3831e-01 4.654e-01 9.094e-02 5.564e-01 3.551e-01 0.000e+00 6.861e-01 4.309e-01 6.861e-01 0.000e+00 1.340e-01 8.416e-02 1.340e-01 
4.6081e-01 6.4294e-01 4.564e-01 9.005e-02 5.464e-01 3.513e-01 0.000e+00 6.912e-01 4.347e-01 6.912e-01 0.000e+00 1.331e-01 8.367e-02 1.331e-01 
4.6416e-01 6.4762e-01 4.474e-01 8.916e-02 5.366e-01 3.475e-01 0.000e+00 6.963e-01 4.384e-01 6.963e-01 0.000e+00 1.321e-01 8.319e-02 1.321e-01 
4.6753e-01 6.5232e-01 4.385e-01 8.827e-02 5.268e-01 3.436e-01 0.000e+00 7.014e-01 4.422e-01 7.014e-01 0.000e+00 1.312e-01 8.270e-02 1.312e-01 
4.7093e-01 6.5706e-01 4.298e-01 8.737e-02 5.171e-01 3.398e-01 0.000e+00 7.065e-01 4.460e-01 7.065e-01 0.000e+00 1.302e-01 8.222e-02 1.302e-01 
4.7435e-01 6.6184e-01 4.211e-01 8.648e-02 5.076e-01 3.359e-01 0.000e+00 7.117e-01 4.499e-01 7.117e-01 0.000e+00 1.293e-01 8.173e-02 1.293e-01 
4.7780e-01 6.6665e-01 4.126e-01 8.558e-02 4.981e-01 3.321e-01 0.000e+00 7.168e-01 4.538e-01 7.168e-01 0.000e+00 1.284e-01 8.125e-02 1.284e-01 
4.8127e-01 6.7149e-01 4.041e-01 8.468e-02 4.888e-01 3.282e-01 0.000e+00 7.220e-01 4.577e-01 7.220e-01 0.000e+00 1.274e-01 8.078e-02 1.274e-01 
4.8477e-01 6.7637e-01 3.957e-01 8.378e-02 4.795e-01 3.243e-01 0.000e+00 7.272e-01 4.616e-01 7.272e-01 0.000e+00 1.265e-01 8.030e-02 1.265e-01 
4.8829e-01 6.8129e-01 3.875e-01 8.288e-02 4.703e-01 3.204e-01 0.000e+00 7.324e-01 4.656e-01 7.324e-01 0.000e+00 1.256e-01 7.983e-02 1.256e-01 
4.9184e-01 6.8624e-01 3.793e-01 8.197e-02 4.613e-01 3.165e-01 0.000e+00 7.376e-01 4.696e-01 7.376e-01 0.000e+00 1.246e-01 7.935e-02 1.246e-01 
4.9541e-01 6.9123e-01 3.712e-01 8.107e-02 4.523e-01 3.126e-01 0.000e+00 7.428e-01 4.736e-01 7.428e-01 0.000e+00 1.237e-01 7.888e-02 1.237e-01 
4.9901e-01 6.9625e-01 3.632e-01 8.016e-02 4.434e-01 3.087e-01 0.000e+00 7.481e-01 4.777e-01 7.481e-01 0.000e+00 1.228e-01 7.842e-02 1.228e-01 
5.0264e-01 7.0131e-01 3.554e-01 7.926e-02 4.346e-01 3.048e-01 0.000e+00 7.534e-01 4.818e-01 7.534e-01 0.000e+00 1.219e-01 7.795e-02 1.219e-01 
5.0629e-01 7.0641e-01 3.476e-01 7.835e-02 4.259e-01 3.009e-01 0.000e+00 7.587e-01 4.859e-01 7.587e-01 0.000e+00 1.210e-01 7.749e-02 1.210e-01 
5.0997e-01 7.1154e-01 3.399e-01 7.744e-02 4.173e-01 2.970e-01 0.000e+00 7.640e-01 4.901e-01 7.640e-01 0.000e+00 1.201e-01 7.703e-02 1.201e-01 
5.1368e-01 7.1671e-01 3.323e-01 7.653e-02 4.088e-01 2.930e-01 0.000e+00 7.693e-01 4.942e-01 7.693e-01 0.000e+00 1.192e-01 7.657e-02 1.192e-01 
5.1741e-01 7.2192e-01 3.248e-01 7.562e-02 4.004e-01 2.891e-01 0.000e+00 7.746e-01 4.985e-01 7.746e-01 0.000e+00 1.183e-01 7.611e-02 1.183e-01 
5.2117e-01 7.2716e-01 3.174e-01 7.471e-02 3.921e-01 2.851e-01 0.000e+00 7.800e-01 5.027e-01 7.800e-01 0.000e+00 1.174e-01 7.565e-02 1.174e-01 
5.2496e-01 7.3245e-01 3.101e-01 7.380e-02 3.839e-01 2.812e-01 0.000e+00 7.854e-01 5.070e-01 7.854e-01 0.000e+00 1.165e-01 7.520e-02 1.165e-01 
5.2877e-01 7.3777e-01 3.029e-01 7.288e-02 3.758e-01 2.773e-01 0.000e+00 7.907e-01 5.113e-01 7.907e-01 0.000e+00 1.156e-01 7.475e-02 1.156e-01 
5.3262e-01 7.4313e-01 2.958e-01 7.197e-02 3.678e-01 2.733e-01 0.000e+00 7.962e-01 5.156e-01 7.962e-01 0.000e+00 1.147e-01 7.430e-02 1.147e-01 
5.3649e-01 7.4853e-01 2.888e-01 7.106e-02 3.598e-01 2.693e-01 0.000e+00 8.016e-01 5.200e-01 8.016e-01 0.000e+00 1.138e-01 7.386e-02 1.138e-01 
5.4039e-01 7.5397e-01 2.819e-01 7.014e-02 3.520e-01 2.654e-01 0.000e+00 8.070e-01 5.244e-01 8.070e-01 0.000e+00 1.130e-01 7.341e-02 1.130e-01 
5.4431e-01 7.5945e-01 2.750e-01 6.923e-02 3.442e-01 2.614e-01 0.000e+00 8.125e-01 5.289e-01 8.125e-01 0.000e+00 1.121e-01 7.297e-02 1.121e-01 
5.4827e-01 7.6497e-01 2.683e-01 6.831e-02 3.366e-01 2.575e-01 0.000e+00 8.180e-01 5.334e-01 8.180e-01 0.000e+00 1.112e-01 7.253e-02 1.112e-01 
5.5225e-01 7.7053e-01 2.616e-01 6.740e-02 3.290e-01 2.535e-01 0.000e+00 8.235e-01 5.379e-01 8.235e-01 0.000e+00 1.104e-01 7.209e-02 1.104e-01 
5.5627e-01 7.7613e-01 2.551e-01 6.648e-02 3.215e-01 2.496e-01 0.000e+00 8.290e-01 5.424e-01 8.290e-01 0.000e+00 1.095e-01 7.166e-02 1.095e-01 
5.6031e-01 7.8177e-01 2.486e-01 6.557e-02 3.141e-01 2.456e-01 0.000e+00 8.345e-01 5.470e-01 8.345e-01 0.000e+00 1.087e-01 7.123e-02 1.087e-01 
5.6438e-01 7.8745e-01 2.422e-01 6.465e-02 3.069e-01 2.416e-01 0.000e+00 8.401e-01 5.517e-01 8.401e-01 0.000e+00 1.078e-01 7.080e-02 1.078e-01 
5.6848e-01 7.9317e-01 2.359e-01 6.374e-02 2.996e-01 2.377e-01 0.000e+00 8.456e-01 5.563e-01 8.456e-01 0.000e+00 1.070e-01 7.037e-02 1.070e-01 
5.7261e-01 7.9894e-01 2.297e-01 6.282e-02 2.925e-01 2.337e-01 0.000e+00 8.512e-01 5.610e-01 8.512e-01 0.000e+00 1.061e-01 6.995e-02 1.061e-01 
5.7678e-01 8.0474e-01 2.236e-01 6.191e-02 2.855e-01 2.298e-01 0.000e+00 8.569e-01 5.658e-01 8.569e-01 0.000e+00 1.053e-01 6.952e-02 1.053e-01 
5.8097e-01 8.1059e-01 2.176e-01 6.099e-02 2.786e-01 2.258e-01 0.000e+00 8.625e-01 5.706e-01 8.625e-01 0.000e+00 1.045e-01 6.910e-02 1.045e-01 
5.8519e-01 8.1648e-01 2.117e-01 6.008e-02 2.717e-01 2.219e-01 0.000e+00 8.681e-01 5.754e-01 8.681e-01 0.000e+00 1.036e-01 6.869e-02 1.036e-01 
5.8944e-01 8.2242e-01 2.058e-01 5.916e-02 2.650e-01 2.179e-01 0.000e+00 8.738e-01 5.803e-01 8.738e-01 0.000e+00 1.028e-01 6.827e-02 1.028e-01 
5.9372e-01 8.2839e-01 2.001e-01 5.825e-02 2.583e-01 2.140e-01 0.000e+00 8.795e-01 5.852e-01 8.795e-01 0.000e+00 1.020e-01 6.786e-02 1.020e-01 
5.9804e-01 8.3441e-01 1.944e-01 5.733e-02 2.517e-01 2.100e-01 0.000e+00 8.852e-01 5.901e-01 8.852e-01 0.000e+00 1.012e-01 6.745e-02 1.012e-01 
6.0239e-01 8.4048e-01 1.888e-01 5.642e-02 2.452e-01 2.061e-01 0.000e+00 8.910e-01 5.951e-01 8.910e-01 0.000e+00 1.004e-01 6.704e-02 1.004e-01 
6.0676e-01 8.4658e-01 1.833e-01 5.551e-02 2.388e-01 2.022e-01 0.000e+00 8.968e-01 6.002e-01 8.968e-01 0.000e+00 9.957e-02 6.664e-02 9.957e-02 
6.1117e-01 8.5274e-01 1.779e-01 5.460e-02 2.325e-01 1.983e-01 0.000e+00 9.025e-01 6.052e-01 9.025e-01 0.000e+00 9.877e-02 6.624e-02 9.877e-02 
6.1561e-01 8.5893e-01 1.726e-01 5.369e-02 2.263e-01 1.943e-01 0.000e+00 9.084e-01 6.104e-01 9.084e-01 0.000e+00 9.798e-02 6.584e-02 9.798e-02 
6.2009e-01 8.6518e-01 1.673e-01 5.278e-02 2.201e-01 1.904e-01 0.000e+00 9.142e-01 6.156e-01 9.142e-01 0.000e+00 9.719e-02 6.544e-02 9.719e-02 
6.2459e-01 8.7146e-01 1.622e-01 5.187e-02 2.141e-01 1.865e-01 0.000e+00 9.201e-01 6.208e-01 9.201e-01 0.000e+00 9.641e-02 6.505e-02 9.641e-02 
6.2913e-01 8.7780e-01 1.571e-01 5.096e-02 2.081e-01 1.827e-01 0.000e+00 9.260e-01 6.261e-01 9.260e-01 0.000e+00 9.563e-02 6.466e-02 9.563e-02 
6.3370e-01 8.8417e-01 1.522e-01 5.005e-02 2.022e-01 1.788e-01 0.000e+00 9.319e-01 6.314e-01 9.319e-01 0.000e+00 9.486e-02 6.427e-02 9.486e-02 
6.3831e-01 8.9060e-01 1.473e-01 4.915e-02 1.964e-01 1.749e-01 0.000e+00 9.378e-01 6.368e-01 9.378e-01 0.000e+00 9.409e-02 6.389e-02 9.409e-02 
6.4295e-01 8.9707e-01 1.425e-01 4.825e-02 1.907e-01 1.711e-01 0.000e+00 9.438e-01 6.422e-01 9.438e-01 0.000e+00 9.333e-02 6.350e-02 9.333e-02 
6.4762e-01 9.0359e-01 1.377e-01 4.734e-02 1.851e-01 1.672e-01 0.000e+00 9.498e-01 6.477e-01 9.498e-01 0.000e+00 9.257e-02 6.313e-02 9.257e-02 
6.5233e-01 9.1016e-01 1.331e-01 4.644e-02 1.795e-01 1.634e-01 0.000e+00 9.559e-01 6.532e-01 9.559e-01 0.000e+00 9.182e-02 6.275e-02 9.182e-02 
6.5707e-01 9.1677e-01 1.285e-01 4.554e-02 1.741e-01 1.596e-01 0.000e+00 9.619e-01 6.588e-01 9.619e-01 0.000e+00 9.108e-02 6.238e-02 9.108e-02 
6.6184e-01 9.2343e-01 1.241e-01 4.465e-02 1.687e-01 1.558e-01 0.000e+00 9.680e-01 6.645e-01 9.680e-01 0.000e+00 9.034e-02 6.201e-02 9.034e-02 
6.6665e-01 9.3015e-01 1.197e-01 4.375e-02 1.634e-01 1.520e-01 0.000e+00 9.742e-01 6.702e-01 9.742e-01 0.000e+00 8.960e-02 6.164e-02 8.960e-02 
6.7150e-01 9.3690e-01 1.154e-01 4.286e-02 1.582e-01 1.482e-01 0.000e+00 9.804e-01 6.759e-01 9.804e-01 0.000e+00 8.888e-02 6.128e-02 8.888e-02 
